46798812 2618503 3536651 3682371 2264406
32334 4484857 5394187 3813680 3617826
30003145 313211 367743 197826 296795
26088053 3525006 3688002 3961701 3395667
34437004 32334 38856 26903 36363
17025056 831333 920990 647956 457694
21862510 25792756 29602843 23657165 24539512
14028344 909219 1265758 1065352 1255249
17805045 89166546 102609935 48218838 64676141
18535767 154092 169498 100916 116405
5253685 5668025 5941939 4525206 4263616
11641228 13338796 14958706 12915286 8330373
4399444 1398857 1633145 1494558 978591
13338796 4691710 5221667 5620512 3039603
9499694 6227205 7320069 7866382 4559885
11278428 20161235 23755348 30118320 20886880
10972804 11278428 12735046 13306376 13345015
71601915 14028344 16550106 15882059 10298650
3525006 909442 1048506 1185044 1152253
8430894 3917549 4727121 2660944 2796162
8179227 215990 237001 137589 269549
2618503 192534 219194 196416 206363
7622602 18535767 20163534 10994037 16983871
7332466 4626661 5240958 4363207 3208672
5668025 2309697 2662346 1503942 1649662
6227205 20889986 23628370 12467676 22559527
171198584 4415279 4574891 4814544 2387257
6540243 827864 879371 807988 491379
5342754 1118025 1293045 782949 1296855
5727374 6540243 7263665 6132814 6376974
5471060 5727374 6223096 5461305 3956053
4484857 48447 54204 50989 63031
5622335 7332466 9587856 6325831 4258724
4681483 2731989 3212942 3765210 1459677
4691710 539196 613320 316726 594284
3917549 1430455 1701841 1117025 1427475
4579005 179689 201438 229350 177144
89166546 30003145 37998978 26429336 26775547
4626661 119535 143151 120608 137927
4415279 73083875 88226648 93772360 55662914
3951356 3031922 3484363 3180864 2123928
3440513 11641228 14141092 12126549 14899083
3031922 38607523 42080133 24962975 25875532
2731989 7221615 7986807 9735000 8564948
920623 152123 157281 162271 71824
2063117 46798812 51626931 45769808 34364395
2309697 484048 532387 774491 496003
38607523 5253685 6099463 3716755 4895072
539196 506538 560406 568687 481494
179689 49797791 57087518 54549776 23698212
2021382 508957 569695 463946 395655
1900358 21862510 24895274 14688844 19767109
1828847 5622335 6219320 6105282 5955987
1430455 920623 1049116 662969 695435
1373939 8430894 9451928 9238509 8250753
1267588 4579005 4915965 3201652 4600047
1118025 8179227 9033105 8650171 7100224
909219 557862 618822 482116 438228
909442 188717 201190 154263 155810
744209 3440513 4053040 3466941 3381085
827864 7622602 8957475 7563599 3750444
25792756 969356 1022146 916005 611601
751475 619299 654205 699472 501461
619299 68633 72327 91883 74222
506538 3951356 4188274 2849157 1803439
557862 744209 831818 519201 567171
508957 1900358 2029071 1326571 1537136
484048 10972804 12394263 7215623 7841796
438960 158355 181310 151515 123388
313211 195222 210983 144811 268317
215990 4681483 5396646 4579597 3992156
276325 3559259 3902199 3390694 2864751
49797791 7170013 8518864 10974697 5218610
191601 820923 920535 546370 765951
188717 18150875 19979342 26626669 14193602
158355 45112197 50683925 58610195 35220973
192534 276325 256953 227267 253833
154092 751475 886730 693182 828385
152123 1263033 1438629 1204071 1291744
119535 191601 202729 172025 124039
68633 9499694 12087295 5944102 11393394
48447 5342754 6291572 5458595 3219493
