01 
10 18432.212962 61788.669724 2.60579 3407577 6992394 51
100 12332.747727 61422.103722 3.87703 5233112 10597351 55
11 5325.902946 11047.286553 0.969434 380731 790125 47
12 131922.809086 621843.662116 15.8791 22146566 44893190 60
13 54861.975458 146886.286391 3.2959 4627111 9249741 58
14 595.517160 1740.667598 3.22765 45823 93795 46
15 11574.287632 16775.860073 1.20396 944493 1931377 47
16 267338.351565 534703.782959 179.708 32191053 64576015 60
17 405108.262384 699700.246126 25.945 30321952 59432987 63
18 8047.587884 19918.795527 1.26903 924658 1920338 43
19 482215.472168 3814815.345341 139.266 100675373 196733700 67
02 
20 14712.264584 40784.702410 1.5321 1501697 2976065 56
21 3339.104745 5454.477312 0.745783 199380 405834 47
22 17062.496423 26468.537460 2.01614 2315383 4711630 53
23 68848.822710 200338.728513 5.24955 7389620 14893454 55
24 59396.243464 217771.958597 10.3411 15938325 32073678 60
25 22937.035623 29204.522544 1.64871 1800167 3649564 50
26 113432.861492 58475.595563 4.2224 5623083 11381076 55
27 60483.738982 274202.069062 5.92492 8318230 16902744 53
28 204388.957543 901653.560522 20.9315 25466896 50807893 59
29 118707.076177 453396.265915 10.7679 15456532 31856131 54
03 176174.553890 279271.647355 14.7002 18066449 36383732 58
30 10869.232433 42729.424198 1.42268 1216843 2404638 53
31 33981.447345 207842.559437 4.01654 5327915 10822554 55
32 4810.488878 7512.803488 0.846968 285398 576290 48
33 3872.344082 8995.327732 0.825705 244949 489076 51
34 555089.485534 741539.702397 23.2924 20287982 40196678 60
35 195772.026091 352768.923049 15.4645 23262241 46103076 61
36 18446.592463 34436.816196 2.17744 2511848 5100817 53
37 22914.593587 92282.961906 3.9505 5791958 11489549 56
38 20030.016692 118854.618476 2.62275 3187199 6469837 53
39 37173.392342 708830.609312 18.25 26659241 53536981 59
04 22680.576293 86744.165909 2.80523 3844648 7754471 56
40 13936.677590 24741.619551 1.11 1051394 2080828 54
41 12973.078673 34523.482004 1.52733 1326078 2698739 50
42 74296.314230 67138.356868 5.79864 8383643 16832604 55
43 58882.098164 127864.196206 5.03235 6978751 14279412 55
44 1667.764428 4292.631208 0.621548 73073 148085 43
45 94384.527028 204520.634625 5.9054 8674786 16764774 65
46 5837.868463 87380.728180 2.70232 3472257 7103135 51
47 1766.676399 15667.795735 0.966285 629664 1252939 52
48 12055.291836 22282.659340 1.61184 1706886 3480994 50
49 2296.124058 9001.492026 0.890033 256367 526119 48
05 290946.640442 1300851.656295 45.6303 40066190 81386391 60
50 795.414790 3876.952178 0.810206 160033 328389 50
51 1330431.958510 3825696.230972 123.056 112802212 226728122 60
52 30813.875400 116856.412786 4.42346 5786549 11854366 54
53 53387.734425 129547.235511 3.08744 4122836 8257928 57
54 144711.805186 366653.606222 10.8131 15087434 30766586 57
55 291271.662413 1607019.118174 37.1728 47392997 94151053 65
56 99855.380437 246605.686687 6.26444 9090865 18430460 57
57 2454.782411 11216.797279 0.71243 209273 431583 42
58 866740.322410 1597147.243409 75.9462 61432819 124201009 56
59 9262.924926 28094.437745 4.44472 668461 1369139 51
06 21428.631832 287892.776972 24.1466 6930851 14054150 57
60 4524.899191 36028.546400 4.78282 713047 1488271 52
61 1007391.217288 3291810.170593 85.9128 68610362 139855292 58
62 
63 10911.131850 12452.148537 0.885963 610990 1248411 46
64 21023.217267 72301.162674 1.8814 2321754 4695152 58
65 102734.807279 620144.698590 19.9693 27431095 56520923 57
66 69526.050558 222352.468170 5.16419 7539846 15484570 52
67 6301.542524 35687.750440 1.32132 1293877 2671940 48
68 824678.470390 1550868.199988 105.523 94336326 188359705 62
69 51077.881392 346989.045936 8.8334 12836096 26652690 51
07 41120.320630 26272.843270 2.01424 2389070 4720916 57
70 78965.533831 224539.854366 5.18418 7397783 15160254 52
71 33198.336558 238434.145376 4.34136 6109459 12484145 54
72 83947.651389 252180.991098 8.07399 11503459 23530331 53
73 12719.125029 33224.463392 1.01612 749652 1557163 45
74 171151.665646 697495.925879 35.7299 47034340 95526726 57
75 2360.615320 4766.316738 0.787167 238623 487486 50
76 11451.063430 55401.385136 1.56081 1690223 3422060 57
77 41308.787209 164140.842468 3.55288 4803317 10026028 49
78 45129.990896 252262.110094 5.93065 8821678 17981027 58
79 24496.934757 69387.766401 2.48448 3039632 6087529 55
08 15054.224148 31649.782561 1.38614 1217883 2481539 53
80 14516.166746 34032.452162 1.13006 858924 1734853 54
81 2614.845454 3049.083008 0.795161 94862 194811 43
82 45077.814590 129676.968891 4.24453 6071907 12180950 58
83 4799.999186 19649.042725 1.28971 1039853 2069780 54
84 29127.843092 80649.784883 2.17648 2523111 5214361 50
85 49968.436104 310010.018245 8.84632 13376417 26929571 56
86 2000.550596 6001.674995 0.822415 185515 382710 45
87 2312.141040 1895.721020 0.871945 235185 485191 46
88 56495.493145 96287.771840 4.21698 5931103 12044880 53
89 17058.068194 95937.696025 3.48358 4451176 8996832 55
09 120781.937236 72273.402574 6.45816 9141628 18589185 53
90 
91 120322.756366 291371.387391 16.5454 24743128 49627581 58
92 548235.754964 1113384.454639 47.1649 57587325 116527995 58
93 4380.279700 21979.570588 0.927517 601694 1231226 47
94 4526.121159 12134.722769 0.847358 333150 677683 54
95 13643.585288 30916.483317 1.11592 930272 1898849 51
96 17087.432975 53139.495742 1.64717 1551857 3160171 50
97 2154.003076 6603.232897 0.786659 231758 477633 45
98 32821.894575 255337.176661 9.46705 12679632 26110006 55
99 47393.715177 67831.790292 4.3876 6212806 12162817 58
