01 
10 841373.701999 1619689.396608 65.2091 73188320 149844677 56
100 817.687135 2274.733085 2.69782 54392 112935 46
11 176207.672564 1015146.109511 26.7598 42079560 86317016 60
12 322561.069963 1376925.741748 38.9449 72926786 149525715 58
13 183361.743405 815580.350973 23.3634 45488218 92628327 60
14 277115.066215 850292.396012 32.1194 64338118 132194698 57
15 254513.020671 382935.116941 15.278 22470272 45303094 60
16 159516.944770 849325.849773 176.882 36188130 73842613 59
17 149972.059810 691113.374646 18.6936 38029201 79603810 57
18 115043.063716 471148.327789 10.2658 20457253 42008969 58
19 149172.618106 740372.704770 14.9828 31350545 65020393 60
02 
20 185829.792366 661138.579111 16.4112 35724382 73031804 59
21 139389.386466 337508.629446 12.7197 26273444 52783957 61
22 199434.515986 443441.975280 12.9264 29420973 59604857 58
23 63972.150696 194166.201678 4.46684 9550694 19724530 57
24 137401.166561 434528.718956 8.27676 17278032 35812530 57
25 25987.651086 116278.112855 3.61117 7199059 14985437 54
26 55359.164919 312990.029778 9.60538 21487684 44091454 60
27 127511.616119 265184.210004 8.08116 16889689 34986395 55
28 118544.053505 388706.529695 8.82278 19249278 39951666 54
29 94145.280978 284231.289434 7.43607 16727918 34188347 56
03 566065.601143 1740568.155291 82.5899 114156538 233314912 62
30 43283.076557 156928.926800 3.20795 6723691 13718346 58
31 130777.014381 396862.932320 8.38155 18469629 39016014 51
32 78859.058219 239460.396059 6.79498 13124054 27027666 53
33 20475.610363 44813.774815 1.90274 3280467 6766330 51
34 99942.964967 166055.360869 5.25518 11471226 23413674 57
35 45651.729957 190633.452992 5.05914 10873145 22244277 58
36 70186.871646 285607.076679 6.00934 12942092 26893791 53
37 78751.010952 251043.589316 5.35826 11604907 23166517 65
38 59092.087801 165521.531721 4.27706 8753982 17983562 55
39 
04 
40 61316.484880 209484.551664 5.12794 11293200 23172119 55
41 77897.830823 137284.471373 4.11424 8717126 17581789 58
42 71103.960355 147004.895829 4.34977 8582558 17826658 55
43 89605.634191 181041.477803 4.89662 10600928 21997724 52
44 9578.183967 73533.103559 3.05646 6003937 12320224 55
45 71424.534893 198365.974143 4.92074 10659148 21992395 52
46 44872.341940 162818.023810 3.71742 7626894 15785620 53
47 66142.725243 140432.142140 3.84402 7481815 15449553 55
48 62087.670588 122746.366610 3.33276 6714500 13730352 55
49 57435.404236 226942.061613 4.05141 8429019 17609700 54
05 434968.136119 2606230.191515 109.435 133123840 264695461 67
50 56496.982855 185291.807871 3.76016 8136516 16747507 56
51 27815.612711 96618.967953 2.51119 4797968 9872580 56
52 33660.306011 117350.127629 3.06247 5982744 12281807 55
53 56010.352251 85270.900013 22.5265 6351268 12823080 58
54 36902.496388 124005.769177 2.94941 6159278 12921587 49
55 41629.750951 68400.408078 2.65795 5263544 10620494 57
56 31488.581281 61364.181679 2.21456 4183863 8636814 51
57 21186.601225 34683.145326 1.36419 1870373 3858701 48
58 16026.557691 42667.683397 1.81317 2939542 6061162 53
59 27275.797247 68374.756960 2.18042 3988622 8155855 53
06 170153.500770 1122665.649987 266.882 56893410 114799386 65
60 8159.417132 16213.996174 0.892454 865366 1748074 52
61 4642.589411 11232.105612 0.713394 341334 707125 48
62 17630.519292 46028.033121 1.87371 3360480 6798499 55
63 27522.716290 74888.210512 2.00329 3652381 7491862 57
64 13335.079025 28578.865436 1.70915 2775681 5690175 53
65 26715.571882 46757.220877 1.78461 3051832 6327599 50
66 25947.463330 36513.332407 9.16096 2453044 4992438 58
67 17667.033901 26573.975229 1.35043 2068567 4247219 50
68 18635.067701 46293.289507 1.50642 2345469 4808537 50
69 10461.253916 35960.795097 1.21484 1712376 3526019 57
07 1007840.869175 2365040.351869 85.6794 111441360 224312842 60
70 14711.314255 40998.004287 1.36145 1911567 3920920 50
71 16203.550232 40897.410508 1.28604 1986961 3988421 56
72 9850.747344 35344.315696 1.29123 1806283 3736187 50
73 11319.818514 39913.044435 7.54994 1419054 3018897 43
74 10632.761376 23166.065303 1.17593 1468957 3029521 53
75 10277.005442 30066.207945 1.20097 1601145 3253186 53
76 6212.772397 28116.173846 1.10653 1303617 2655429 51
77 8833.497976 28593.283537 1.16516 1446132 2947642 54
78 9666.457429 31698.351613 1.07127 1276437 2554500 54
79 18760.028092 33330.553014 1.28582 1710480 3577276 47
08 460597.288614 541076.379615 20.5925 34108591 67643964 63
80 11499.879315 33616.885027 6.14301 1314480 2761278 51
81 12563.483255 30963.360945 0.970757 1097732 2253523 54
82 5622.723473 38107.977226 1.02356 1090600 2331764 52
83 7106.711818 27420.354563 1.02 1102343 2333025 45
84 5973.717017 16997.340871 0.870212 801544 1673962 46
85 8757.710894 21993.269868 0.992379 850791 1788300 51
86 6848.698868 9813.352189 4.9048 576170 1197070 47
87 6105.400917 17458.735054 0.716146 595313 1258206 47
88 4370.359139 6293.171537 0.712135 388728 792080 48
89 5058.146029 13123.254150 0.751407 508480 1056909 54
09 707796.550354 2005395.561363 61.6963 83358229 171573925 58
90 4684.560877 9897.984605 0.74719 356495 744696 45
91 1708.591507 4228.359033 0.683946 240202 496489 50
92 1956.599725 5531.147276 3.42177 230219 490450 45
93 6774.610538 13638.368504 0.637974 343502 714898 46
94 2778.802923 10797.609926 0.689356 354310 718535 51
95 2348.081288 5004.500949 0.710743 256213 528700 47
96 1673.588468 6960.365165 0.702855 237873 501051 42
97 
98 4043.353126 8730.660299 0.673804 152824 318488 43
99 2647.912052 5950.246055 0.551287 133003 274961 43
