01 
10 464379.708574 1860069.794323 67.939 72775843 148932533 56
100 754.533796 2103.214887 0.634416 53276 109777 46
11 167544.313784 1015929.495857 27.1334 42092854 86350175 60
12 343588.261196 1361101.841244 40.4065 72556394 148689857 58
13 240372.268450 934424.078260 23.7252 45200297 91992572 60
14 342886.467592 942847.002787 32.5929 62999387 129376868 57
15 135366.189888 357636.812102 15.5036 22474156 45310878 60
16 105015.462821 1037148.892617 178.795 35731271 72859077 59
17 186064.382506 735049.664792 18.9608 37277186 78029729 57
18 123634.124619 566553.164489 10.4596 20154367 41322168 58
19 197814.442311 817234.889270 15.2961 30995292 64231181 60
02 
20 201675.889891 847759.248276 17.2214 36105470 73855783 59
21 111421.011231 343498.204969 12.9989 26449384 53144617 61
22 217117.195882 364489.853587 13.3025 29490373 59785621 58
23 61244.502147 284003.768218 4.56054 9506349 19626518 57
24 
25 28154.491279 124686.995384 3.61011 6930710 14438753 54
26 66098.539002 314832.974066 9.74604 21031317 43111093 60
27 122263.333691 301779.631212 8.38044 16835070 34865470 55
28 119742.219996 384385.331449 9.02091 18799411 38969301 54
29 94969.880979 269623.488015 7.71028 16802069 34326962 56
03 315578.940596 1756955.029455 83.8921 114119049 233255165 62
30 39213.026646 165085.850671 3.16044 6338772 12912073 58
31 207570.747076 623669.013915 8.59405 18127624 38207131 51
32 50265.441484 268366.096316 7.14014 13169305 27121452 53
33 20324.516713 45516.897656 1.8966 3256489 6708277 51
34 
35 42143.334408 187633.691607 5.00067 10786492 22055175 58
36 72740.837587 284657.255983 6.21498 12745919 26463423 53
37 85524.325193 293301.860005 5.51626 11581420 23130222 65
38 71308.171209 189197.129289 4.4224 8915514 18328890 55
39 62608.196693 276418.300033 5.23409 10692174 22068691 53
04 
40 73553.150714 205363.757316 5.33313 11363118 23303975 55
41 79674.232289 159428.954967 4.24458 8802713 17771533 58
42 56704.602046 169160.749306 4.47173 8595580 17869846 55
43 80963.621781 201834.515012 4.88572 10071897 20859560 52
44 9565.148509 77848.573810 3.27976 6238376 12823812 55
45 105843.463892 212976.095605 5.20885 11061013 22837252 52
46 42041.305757 159959.842706 3.81861 7515636 15562150 53
47 60362.216584 136948.343034 3.83864 7537861 15565603 55
48 50619.193571 137232.416290 3.32918 6523101 13335248 55
49 51165.378704 242647.801499 4.04218 8195050 17100268 54
05 470352.184938 2797551.214821 110.557 132794211 264060964 67
50 70198.878538 159858.265831 3.86619 7793429 15979161 56
51 26436.174399 104797.747876 2.51046 4810599 9906950 56
52 29816.342540 108251.819113 3.04584 5733579 11747694 55
53 54540.481972 97300.715199 3.02016 5990661 12073030 58
54 41435.772376 148049.157747 3.09481 5984161 12523654 49
55 41380.818934 74721.731128 22.5162 5275361 10645640 57
56 37037.951519 75277.123897 2.35877 4283765 8849836 51
57 22067.478791 34591.069728 1.36481 1819526 3750446 48
58 17673.218522 45394.511801 1.84794 2960782 6108561 53
59 31475.239346 80520.464615 2.23445 3993177 8165361 53
06 148505.984773 1096083.079526 273.103 57025650 115027735 65
60 
61 3991.437302 8719.440661 0.624565 313379 648558 48
62 17781.171906 44999.733412 1.8314 3240177 6542119 55
63 29736.052028 83800.622195 2.04927 3660413 7522187 57
64 13497.606528 32174.628986 1.71253 2733499 5590585 53
65 29852.432200 43701.390615 1.84148 3076619 6373986 50
66 26084.056222 38897.349026 1.57656 2514963 5122024 58
67 11547.247830 22597.450712 1.45713 2104678 4315582 50
68 22443.998095 47504.163122 1.57699 2407876 4937326 50
69 
07 380519.469115 2455421.568556 87.3423 110482864 222166434 60
70 10636.650316 43124.230784 1.35826 1870694 3838558 50
71 16339.208908 40560.663924 1.3182 1957251 3925050 56
72 8974.654986 30786.733685 8.02849 1722121 3546696 50
73 
74 
75 10040.620585 30587.001923 1.22059 1544979 3128033 53
76 9413.766342 26428.922395 1.11274 1330892 2711771 51
77 8917.741320 33360.315839 1.18429 1392004 2833817 54
78 10761.836922 29100.444570 1.10872 1295754 2589230 54
79 18891.302469 34296.233859 1.33072 1759357 3684738 47
08 247891.689392 516132.998724 20.7703 33931969 67280524 63
80 9185.784956 41770.594785 5.67875 1295484 2729747 51
81 9682.078405 30857.065226 0.964818 1027664 2107113 54
82 9890.148833 43484.261325 1.00391 1028194 2184782 52
83 8041.949273 40476.107171 1.03756 1100633 2323173 45
84 5339.636897 10015.518608 0.780724 751310 1563195 46
85 4915.641559 34711.073168 0.981644 922146 1951589 51
86 4443.224280 12769.522367 3.67626 588212 1223853 47
87 4449.863060 13817.913400 0.847691 536392 1134395 47
88 3718.995276 7727.229108 0.757008 362159 738030 48
89 
09 687384.843998 2223286.978767 62.0967 82961746 170811865 58
90 5170.602732 9326.698049 0.749205 341399 711744 45
91 5279.286184 10925.093203 0.59638 290183 602917 50
92 2821.200232 9856.683266 2.73087 275804 587184 45
93 2441.178324 2695.952012 0.688088 272329 564484 46
94 
95 5507.786748 13388.474754 0.735743 293241 606251 47
96 3590.518860 9452.392630 0.714584 263238 555282 42
97 4289.979179 8527.525043 3.46657 241319 498985 50
98 3824.764429 7645.354340 0.563741 147490 304099 43
99 6354.326822 12838.007604 0.683033 176631 365979 43
