678.586 674.809 106.582 79.235 61.7475
89.5345 92.4923 334.112 47.7677 25.6564
81.5458 85.4098 77.7719 50.144 36.9464
41.8166 44.1678 38.8199 26.0318 22.5442
39.7053 42.9614 43.9563 38.0228 31.3049
29.2035 31.4312 27.6807 24.3846 14.1125
27.0126 29.2542 28.2163 22.6934 19.2729
21.5809 24.0188 27.051 21.7275 18.0961
21.6722 23.7079 22.0397 15.253 9.76928
20.1927 22.312 22.3679 17.4901 14.4166
18.5271 20.735 25.7055 144.546 15.7008
16.3071 18.5325 19.8318 16.3331 12.0461
15.27 17.3936 18.7885 17.9042 12.1543
13.197 15.1864 13.7078 11.7695 7.93121
3.66465 5.18335 6.37682 4.82377 3.42458
11.5283 13.4807 13.7489 11.2187 9.10854
9.94045 11.6778 13.1121 10.4624 7.51738
9.28683 11.192 14.335 11.6084 8.20902
8.19601 10.0961 12.3931 9.83695 7.22319
197.821 202.917 170.251 108.848 77.9062
1.92028 3.41825 4.07711 3.48176 2.97867
6.5415 8.33939 10.308 8.63761 6.43839
1.47007 2.96234 3.43202 2.71086 1.7832
6.02187 7.75009 8.02316 6.61057 5.12286
5.5776 7.34401 7.86368 6.72075 5.87572
5.28574 6.94858 7.0074 6.5235 5.05634
5.31785 6.9127 6.90141 5.85516 3.96797
4.80213 6.49496 7.47531 6.39045 4.93444
4.1684 5.84048 7.15749 5.94532 5.0869
4.11549 5.69307 5.73319 4.71467 3.70172
3.95537 5.59399 6.46639 5.44585 4.15647
3.90392 5.52962 6.7979 5.67839 4.67546
3.9054 5.40017 5.39424 4.07448 3.01782
3.44272 5.06139 6.35889 5.73453 4.63192
2.9837 4.5563 5.22578 4.58053 3.54658
346.763 353.121 326.216 143.088 104.461
2.69777 4.20932 4.9311 4.10963 3.6688
2.61517 4.15936 4.11109 2.96536 2.29245
2.49004 4.02914 4.41427 3.67899 3.06419
2.24486 3.7471 26.8225 4.51607 2.98054
2.18429 3.65359 4.32526 3.79328 2.91569
1.8437 3.32111 3.62465 3.2474 2.65667
1.79556 3.27884 3.24055 2.89228 2.10316
0.505542 1.87655 1.68904 1.35971 1.31926
1.48332 2.94657 2.69776 2.25571 1.78373
1.34223 2.80126 3.14347 2.62615 2.15677
0.248533 1.60138 1.22142 0.962261 0.884108
0.0789659 1.43503 1.04668 0.902518 0.786556
1.17931 2.6091 2.74458 2.45712 1.84065
1.05278 2.50174 2.44385 2.07851 1.67915
1.02082 2.46436 2.64271 2.35342 1.78247
0.966171 2.40391 2.53906 2.04267 1.47905
0.702123 2.09862 2.08688 1.75133 1.36537
0.730609 2.14417 9.32267 1.75013 1.47391
0.661777 2.08497 2.13576 1.64088 1.26828
247.425 253.132 179.002 129.054 81.0316
0.617487 2.00347 2.05747 1.70753 1.41015
0.598285 1.99744 1.91082 1.55244 1.26618
0.546875 1.9332 1.76374 1.55822 1.26521
0.46797 1.84325 1.42864 1.18022 1.14701
0.483515 1.86115 7.36705 1.46492 1.13858
0.428096 1.8016 1.48468 1.42246 1.12809
0.403933 1.78211 1.60095 1.28327 1.12532
0.405616 1.76221 1.58411 1.22797 1.11733
0.391649 1.76779 1.66641 1.19638 1.22216
163.542 164.825 185.113 28.5114 18.9789
0.356805 1.75408 1.47502 1.1603 1.04947
0.276604 1.66426 6.62593 1.16157 0.942414
0.235765 1.58921 1.36335 1.03546 0.984776
0.273049 1.62716 1.39668 1.07746 0.995055
0.244945 1.60114 1.23426 0.865489 0.903171
0.227734 1.60588 1.34614 1.06958 0.93862
0.213983 1.60212 1.12459 5.17831 0.820613
0.096585 1.46356 1.08052 0.861716 0.653955
0.126836 1.47363 1.1286 0.904795 0.751127
158.425 162.813 132.599 90.0314 58.4283
0.0829301 1.42099 1.06306 0.807965 0.605911
0.0832088 1.42808 1.03917 0.854227 0.728848
0.070395 1.43311 3.0474 0.816916 0.585174
0.093209 1.46472 1.05442 0.84706 0.697803
0.086792 1.42268 1.07481 0.794886 0.695522
0.0676639 1.41739 2.66141 0.829848 0.718913
0.0504811 1.38555 1.00205 4.07229 0.712284
0.0292661 1.35546 0.963259 0.6969 0.681223
