01 
10 111.444 52151699 104814826 56
100 0.828371 36821 74718 46
11 66.5589 32214342 64314300 60
12 79.8598 53591651 107895670 58
13 39.6291 29110575 57878733 60
14 45.1288 38833488 78050656 57
15 28.4975 19508292 38789528 60
16 28.6741 22577038 44562213 59
17 28.0286 24708960 50564141 57
18 22.3576 16618204 33080788 58
19 23.1091 19719957 39583307 60
02 
20 26.1787 24545822 48990165 59
21 20.5716 20601326 40535280 61
22 19.9823 19818178 39138885 58
23 6.15758 5963417 11907920 57
24 14.2902 12731607 25603892 57
25 6.5793 5934041 12101480 54
26 14.7057 14346042 28760088 60
27 13.5616 11813782 24154336 55
28 14.8322 13878487 28322971 54
29 12.7912 12732861 25503095 56
03 172.086 82564945 163411969 62
30 4.18002 4160664 8227882 58
31 11.0881 10586800 21731234 51
32 10.3495 9933775 20155161 53
33 3.42764 3096517 6283868 51
34 8.46791 7920157 15870203 57
35 
36 7.97625 7685855 15546755 53
37 7.51368 7721393 14698644 65
38 7.06661 6364040 12675091 55
39 7.76065 7206952 14462292 53
04 9219.72 193961842 383321434 67
40 7.52981 7324752 14630005 55
41 5.97016 5895256 11513765 58
42 6.68214 6269192 12699937 55
43 6.97425 6636888 13507664 52
44 5.55856 4822027 9739083 55
45 6.41955 6476757 13150553 52
46 5.23266 4986301 10010855 53
47 5.57327 5367653 10809736 55
48 4.7428 4328353 8616015 55
49 5.90192 5753866 11665848 54
05 332.901 111598319 216128434 67
50 5.08401 5214279 10307458 56
51 4.77771 4558957 9085147 56
52 4.59317 4018446 8054928 55
53 5.08333 4871924 9704670 58
54 4.45189 3957121 8136637 49
55 3.74292 3411944 6788664 57
56 3.54818 3018818 6098637 51
57 1.71421 978341 1972292 48
58 2.90935 2271775 4577783 53
59 3.25236 2722013 5438830 53
06 
60 1.26758 582213 1151376 52
61 1.05078 197897 399226 48
62 2.82486 2487750 4939367 55
63 2.5984 2111467 4143917 57
64 2.51709 2150792 4336764 53
65 2.60935 2095564 4274656 50
66 2.5822 2050606 4092852 58
67 2.12683 1604282 3266107 50
68 2.07489 1495764 3009484 50
69 2.20343 1614281 3216023 57
07 1043.04 88347385 176900226 60
70 2.10362 1484879 3016838 50
71 1.87182 1341516 2629356 56
72 1.91552 1214451 2443086 50
73 1.52572 910214 1882129 43
74 1.80175 1120600 2270082 53
75 1.66031 970665 1891690 53
76 1.5041 910475 1807350 51
77 1.55842 814531 1605418 54
78 1.49559 917274 1790718 54
79 1.67693 985030 2000771 47
08 36.9845 28443018 55209483 63
80 1.38099 755866 1510572 51
81 1.336 696233 1378781 54
82 1.37604 576443 1170701 52
83 1.41388 635456 1304034 45
84 1.36078 551730 1120837 46
85 1.36595 573363 1151477 51
86 1.27316 456514 926263 47
87 1.15251 328981 672361 47
88 0.971936 228391 457242 48
89 1.13948 310394 624107 54
09 131.307 57862501 116494830 58
90 1.09299 214881 438242 45
91 1.0534 197829 399179 50
92 1.01685 156801 318592 45
93 1.06137 204351 417274 46
94 1.07255 223712 440055 51
95 1.05248 172250 349868 47
96 1.02925 169948 346953 42
97 1.01011 129797 262939 50
98 0.980639 83202 170799 43
99 0.940724 52291 104428 43
