3.48975 1.42379
2.20714 1.64127
1.85487 1.81389
1.26834 1.94588
2.06934 1.33486
1.40158 1.81979
1.19257 1.81099
2.2184 1.48332
1.40066 1.83516
1.18001 1.77411
2.53922 1.61041
3.31955 1.50294
3.05344 1.52382
2.71144 1.67801
