01 
10 2.82523 2348297 4961892 51
100 4.11699 3669206 7484340 55
11 
12 17.6916 10958492 23324497 60
13 3.59644 3413830 6645917 58
14 0.725476 22686 46862 46
15 1.41647 799097 1596493 47
16 26.4511 23374681 46834721 60
17 177.292 22786459 45180221 63
18 1.36373 743067 2014007 43
19 142.127 72861507 139820888 67
02 
20 1.61697 729852 1528670 56
21 0.831376 91919 185716 47
22 2.17278 1113833 3468285 53
23 5.74984 5346482 10621776 55
24 11.3041 7740663 23637844 60
25 1.8123 886673 2582574 50
26 4.60034 2896939 5814898 55
27 6.38583 3781115 7646027 53
28 22.985 18888332 39688182 59
29 11.2706 10991572 22197276 54
03 15.5144 8971283 17156709 58
30 1.48408 884213 1774984 53
31 4.20436 2537620 8077951 55
32 0.860245 257589 519408 48
33 0.812904 125086 259921 51
34 25.2274 9996760 18751430 60
35 16.4918 22575540 44653565 61
36 2.32042 1808896 3689448 53
37 4.21594 2741026 8297021 56
38 2.70809 1430819 2812324 53
39 19.8208 19776579 52495891 59
04 3.09674 2867287 5620973 56
40 1.39484 755767 1513909 54
41 1.56406 674816 1438325 50
42 6.1618 6088265 12132894 55
43 5.50732 5208231 10909787 55
44 0.753797 46696 99529 43
45 6.57741 6565505 12071913 65
46 3.10888 3429392 7006947 51
47 0.999979 461714 1221226 52
48 1.81852 866624 2697017 50
49 0.853282 176978 481887 48
05 48.1519 29218121 80811189 60
50 
51 127.543 57344250 114897034 60
52 4.98117 4492808 9013345 54
53 3.08961 1887082 5778620 57
54 11.9087 7605687 22317703 57
55 282.687 23611225 47981954 65
56 6.67814 4375496 8772586 57
57 0.846296 145132 401208 42
58 80.3749 44877895 123595297 56
59 1.09947 317378 609361 51
06 34.87 4873035 9707838 57
60 1.10563 323143 645762 52
61 89.5304 67900317 138311019 58
62 
63 0.960374 422878 879252 46
64 2.04317 1679742 4555752 58
65 22.1335 20643147 56142313 57
66 5.80112 5551364 11079965 52
67 1.43081 1239564 2559031 48
68 108.953 68388753 185307611 62
69 9.50999 9379990 19937535 51
07 2.26308 1814304 4736546 57
70 5.71147 5287207 14591397 52
71 4.75645 4467821 12075665 54
72 8.44368 10752009 21930405 53
73 1.00952 510612 1055426 45
74 38.3109 33994063 69205423 57
75 0.742711 178890 478030 50
76 1.65866 1234587 2571036 57
77 3.6562 2362989 4881848 49
78 6.71529 6700870 13959787 58
79 2.58293 2061028 4156642 55
08 1.46556 900989 2425062 53
80 1.12535 590800 1188316 54
81 0.78845 43925 131544 43
82 4.51103 4225881 8622636 58
83 1.33664 459637 935685 54
84 
85 10.0381 6781191 20508783 56
86 0.843086 141476 301853 45
87 3.39055 225680 464703 46
88 4.83854 2900304 8914315 53
89 
09 6.82787 6378821 13251950 53
90 1.34802 477992 1449927 51
91 135.866 17992699 35972693 58
92 50.5057 57038082 115362705 58
93 1.02016 438774 1175835 47
94 0.934723 240186 475768 54
95 
96 1.7128 762884 2254493 50
97 0.883915 166151 463597 45
98 10.4443 6050921 19563082 55
99 4.81616 4605934 12131756 58
