01
10 106.582 52360420 105252700 56
100 3.31818 36353 73723 46
11 334.112 32186247 64250795 60
12 77.7719 53981900 108736189 58
13 38.8199 29251820 58192191 60
14 43.9563 39200608 78800863 57
15 27.6807 19591516 38966081 60
16 28.2163 22737858 44903221 59
17 27.051 24887286 50927495 57
18 22.0397 16701324 33244558 58
19 22.3679 19822108 39805028 60
02
20 25.7055 24812165 49568230 59
21 19.8318 20730905 40807752 61
22 18.7885 19702915 38896041 58
23 5.85059 6114841 12233402 57
24 13.7078 12595498 25309858 57
25 6.37682 5990173 12220978 54
26 13.7489 14189049 28436164 60
27 13.1121 11862304 24256838 55
28 14.335 14069552 28722346 54
29 12.3931 12872587 25813939 56
03 170.251 82755623 163807372 62
30 4.07711 4204289 8324783 58
31 10.8738 10755079 22106904 51
32 10.308 10114224 20539133 53
33 3.43202 3110635 6313797 51
34 8.02316 7869284 15767940 57
35 
36 7.86368 7909024 16017573 53
37 7.0074 7632526 14499760 65
38 6.90141 6445966 12849065 55
39 7.47531 7332921 14739173 53
04
40 7.15749 7429766 14855796 55
41 5.73319 5807669 11333875 58
42 6.46639 6342899 12855436 55
43 6.7979 6820608 13899897 52
44 5.39424 4904770 9914876 55
45 6.35889 6636101 13489900 52
46 5.23607 5046899 10139235 53
47 5.22578 5461269 11010919 55
48 4.74296 4414387 8799225 55
49 5.7863 5870367 11920389 54
05 326.216 111597085 216126332 67
50 4.9311 5281807 10451771 56
51 4.11109 4218413 8419163 56
52 4.41427 4049960 8118748 55
53 26.8225 4983079 9954134 58
54 4.32526 4051723 8336661 49
55 3.62465 3454142 6882434 57
56 3.24055 2972871 6000112 51
57 1.68904 997265 2012298 48
58 2.69776 2316491 4670106 53
59 3.14347 2772576 5546625 53
06 
60 1.22142 609403 1210885 52
61 1.04668 205834 416235 48
62 2.74458 2532337 5037990 55
63 
64 2.44385 2175314 4390236 53
65 2.64271 2135961 4358988 50
66 2.53906 2086554 4171031 58
67 2.08688 1630564 3324150 50
68 9.32267 1500293 3019090 50
69 2.13576 1662471 3318544 57
07 179.002 88729595 177736462 60
70 2.05747 1517308 3089149 50
71 1.91082 1334131 2614146 56
72 1.76374 1246336 2510707 50
73 1.42864 858033 1773091 43
74 7.36705 1155455 2346623 53
75 1.48468 957534 1863509 53
76 1.60095 958447 1907955 51
77 
78 1.58411 930835 1819399 54
79 1.66641 1020924 2080545 47
08 185.113 28426169 55173566 63
80 1.47502 771593 1545912 51
81 6.62593 723672 1437633 54
82 1.36335 598673 1219332 52
83 1.39668 649679 1335616 45
84 1.23426 569534 1158598 46
85 1.34614 584687 1175992 51
86 1.12459 445104 902591 47
87 4.21645 346579 708764 47
88 1.08052 236890 475366 48
89 1.1286 318449 642006 54
09 132.599 57915138 116613140 58
90 1.06306 218981 446902 45
91 1.03917 187337 378162 50
92 3.0474 167355 340867 45
93 1.05442 207942 425045 46
94 1.07481 231368 455802 51
95 1.03037 176338 358762 47
96 2.66141 175345 358320 42
97 1.00205 132924 269530 50
98 0.963259 85825 176464 43
99 0.936907 51077 101978 43
