10 1619689.396608 1692821.696617
11 1015146.109511 1026319.651868
12 1376925.741748 1511464.911316
13 815580.350973 900384.525517
14 850292.396012 1001889.584817
15 382935.116941 382257.267748
16 849325.849773 989069.723469
17 691113.374646 765372.371640
18 471148.327789 558563.260722
19 740372.704770 789736.779620
20 661138.579111 865958.017252
21 337508.629446 340398.176496
22 443441.975280 428241.468273
23 194166.201678 2130588.227519
24 434528.718956 486223.467513
25 116278.112855 134394.028500
26 312990.029778 316365.659516
27 265184.210004 272708.726026
28 388706.529695 467114.230929
29 284231.289434 265341.550325
30 156928.926800 213754.660362
31 396862.932320 605177.841023
32 239460.396059 244783.780014
33 44813.774815 53705.697099
34 166055.360869 126622.559747
35 190633.452992 174175.936545
36 285607.076679 309521.555046
37 251043.589316 272738.031339
38 165521.531721 172254.431901
40 209484.551664 228573.743894
41 137284.471373 136213.716166
42 147004.895829 147827.508799
43 181041.477803 234003.759329
44 73533.103559 73360.082959
45 198365.974143 212595.568480
46 162818.023810 171140.338104
47 140432.142140 128720.990827
48 122746.366610 132542.225571
49 226942.061613 217485.791141
50 185291.807871 176829.118792
51 96618.967953 104275.066310
52 117350.127629 110802.463828
53 85270.900013 122282.100352
54 124005.769177 158332.606264
55 68400.408078 106660.712400
56 61364.181679 62873.483573
57 34683.145326 38336.841142
58 42667.683397 51168.230413
59 68374.756960 81123.817800
60 16213.996174 21112.167481
61 11232.105612 5015.416184
62 46028.033121 49123.034682
63 74888.210512 81107.144738
64 28578.865436 38799.171449
65 46757.220877 45981.643098
66 36513.332407 33743.124066
67 26573.975229 25321.476734
68 46293.289507 47391.218823
69 35960.795097 36995.872364
71 40897.410508 37775.644786
72 35344.315696 40730.904389
73 39913.044435 38956.796711
74 23166.065303 25583.297610
76 28116.173846 30469.282994
77 28593.283537 43530.767248
78 31698.351613 27331.606406
79 33330.553014 35610.351100
80 33616.885027 34178.279981
81 30963.360945 34970.013458
82 38107.977226 44584.797143
83 27420.354563 53302.578535
84 16997.340871 9447.583539
85 21993.269868 28023.267727
86 9813.352189 10710.342685
87 17458.735054 16384.695065
88 6293.171537 6701.711125
89 13123.254150 12357.892214
90 9897.984605 9636.313776
91 4228.359033 3655.336296
92 5531.147276 6429.616288
93 13638.368504 5394.275368
94 10797.609926 9573.096533
95 5004.500949 5194.420370
96 6960.365165 8442.269355
98 8730.660299 5865.804995
99 5950.246055 2613.515628
100 2274.733085 4150.657087
