1
2 0 0 1551.62 191478229 379019558 63
68 0 0 895.912 71601915 139422892 62
62 0 0 466.747 171198584 333698225 67
19 0 0 352.931 89166546 170478542 67
55 0 0 269.882 38607523 74740522 65
51 0 0 252.638 73083875 143317341 60
17 0 0 169.186 25792756 49521886 63
61 0 0 162.363 49797791 98986745 58
58 0 0 157.23 46798812 92742975 56
5 0 0 92.2719 30003145 59294670 60
92 0 0 85.0068 45112197 89127166 58
16 0 0 44.0973 26088053 51168085 60
74 0 0 42.676 34437004 68059782 57
34 0 0 31.3425 17025056 33254801 60
28 0 0 29.1365 20161235 39256985 59
65 0 0 23.8519 21862510 44213416 57
3 0 0 23.7276 14028344 27654820 58
12 0 0 22.2575 17805045 35331516 60
39 0 0 20.6027 20889986 41021525 59
35 0 0 18.4339 18535767 35972170 61
91 0 0 17.2549 18150875 35426873 58
6 0 0 15.238 5253685 10333959 57
54 0 0 15.0693 11641228 23128728 57
52 0 0 14.6386 4399444 8882333 54
24 0 0 13.3669 13338796 26456300 60
98 0 0 11.5948 9499694 19111348 55
29 0 0 11.096 11278428 22684598 54
85 0 0 10.0204 10972804 21563275 56
13 0 0 8.44535 3525006 6872913 58
69 0 0 8.27214 8430894 16962036 51
72 0 0 8.23245 8179227 16347643 53
10 0 0 8.09135 2618503 5260197 51
56 0 0 7.67096 7221615 14308821 57
78 0 0 7.5824 7622602 15232667 58
9 0 0 7.2154 7170013 14329963 53
45 0 0 6.85299 7332466 13852083 65
23 0 0 6.84443 5668025 11137922 55
27 0 0 6.4221 6227205 12325500 53
42 0 0 5.79962 6540243 12931117 55
99 0 0 5.67343 5342754 10345670 58
43 0 0 5.54992 5727374 11500326 55
70 0 0 5.47346 5471060 10934187 52
100 0 0 5.34521 4484857 8980706 55
66 0 0 4.9985 5622335 11271206 52
88 0 0 4.82647 4681483 9317692 53
26 0 0 4.50425 4691710 9331093 55
31 0 0 4.47505 3917549 7704214 55
71 0 0 4.27636 4579005 9072231 54
37 0 0 4.16086 4626661 9011746 56
4 0 0 4.1141 4415279 8741704 56
89 0 0 3.96258 3559259 7061880 55
82 0 0 3.72747 3951356 7737735 58
77 0 0 3.63851 3440513 7004787 49
53 0 0 3.27581 3031922 5942206 57
46 0 0 3.21696 2731989 5459630 51
67 0 0 3.16031 920623 1842892 48
36 0 0 2.90028 2063117 4121111 53
38 0 0 2.75471 2309697 4549537 53
47 0 0 2.74431 539196 1055002 52
49 0 0 2.60103 179689 358107 48
79 0 0 2.58613 2184110 4266467 55
7 0 0 2.43248 2021382 3940652 57
22 0 0 2.42853 1995813 4003712 53
84 0 0 2.41935 1900358 3839165 50
64 0 0 2.35984 1828847 3599741 58
48 0 0 2.09175 1430455 2876346 50
25 0 0 2.08999 1398857 2787694 50
76 0 0 2.03765 1373939 2713488 57
96 0 0 2.01057 1263033 2534049 50
20 0 0 1.95446 1267588 2467593 56
41 0 0 1.90782 1118025 2235214 50
18 0 0 1.83301 909219 1860754 43
8 0 0 1.82417 969356 1936584 53
30 0 0 1.7776 909442 1756205 53
90 0 0 1.75406 820923 1608738 51
83 0 0 1.74608 744209 1453173 54
40 0 0 1.74348 827864 1595630 54
15 0 0 1.72847 831333 1666813 47
95 0 0 1.71135 751475 1492139 51
80 0 0 1.63944 619299 1208714 54
60 0 0 1.60867 506538 1011520 52
73 0 0 1.5992 557862 1124037 45
63 0 0 1.59612 508957 1027251 46
59 0 0 1.55445 484048 957304 51
93 0 0 1.53876 438960 885798 47
11 0 0 1.45369 313211 637037 47
32 0 0 1.44564 215990 429408 48
94 0 0 1.44199 276325 548410 54
97 0 0 1.42449 191601 386136 45
75 0 0 1.41979 188717 378039 50
86 0 0 1.3982 158355 320956 45
87 0 0 1.39629 195222 395134 46
33 0 0 1.39491 192534 374607 51
21 0 0 1.37644 154092 310571 47
57 0 0 1.37165 152123 307268 42
50 0 0 1.35453 119535 240272 50
81 0 0 1.33308 68633 139914 43
44 0 0 1.32399 48447 96070 43
14 0 0 1.31568 32334 64963 46
     
