01 
10 698.242 46798812 92742975 56
100 1.35182 32334 64963 46
11 96.1334 30003145 59294670 60
12 88.9365 45112197 89127166 58
13 46.3592 26088053 51168085 60
14 44.9477 34437004 68059782 57
15 32.7619 17025056 33254801 60
16 30.819 20161235 39256985 59
17 25.5034 21862510 44213416 57
18 24.6864 14028344 27654820 58
19 23.4637 17805045 35331516 60
02 
20 22.186 20889986 41021525 59
21 19.6486 18535767 35972170 61
22 18.678 18150875 35426873 58
23 5.22838 5253685 10333959 57
24 15.9113 11641228 23128728 57
25 5.39308 4399444 8882333 54
26 14.3596 13338796 26456300 60
27 12.3283 9499694 19111348 55
28 11.7428 11278428 22684598 54
29 10.7444 10972804 21563275 56
03 210.611 71601915 139422892 62
30 3.57806 3525006 6872913 58
31 8.86876 8430894 16962036 51
32 8.80005 8179227 16347643 53
33 3.06866 2618503 5260197 51
34 8.14161 7221615 14308821 57
35 8.01498 7622602 15232667 58
36 7.68301 7170013 14329963 53
37 7.31328 7332466 13852083 65
38 7.25058 5668025 11137922 55
39 6.76558 6227205 12325500 53
04 
40 6.15603 6540243 12931117 55
41 5.98552 5342754 10345670 58
42 5.9039 5727374 11500326 55
43 5.7953 5471060 10934187 52
44 5.66761 4484857 8980706 55
45 5.32029 5622335 11271206 52
46 5.08293 4681483 9317692 53
47 4.78344 4691710 9331093 55
48 4.71222 3917549 7704214 55
49 4.61897 4579005 9072231 54
05 364.076 89166546 170478542 67
50 4.4624 4626661 9011746 56
51 4.37108 4415279 8741704 56
52 4.18506 3559259 7061880 55
53 3.9709 3951356 7737735 58
54 3.86814 3440513 7004787 49
55 3.47412 3031922 5942206 57
56 3.36932 2731989 5459630 51
57 1.95187 920623 1842892 48
58 3.03625 2063117 4121111 53
59 2.87092 2309697 4549537 53
06 267.802 38607523 74740522 65
60 1.66639 539196 1055002 52
61 1.39861 179689 358107 48
62 2.69741 2184110 4266467 55
63 2.57659 2021382 3940652 57
64 2.58786 1995813 4003712 53
65 2.55278 1900358 3839165 50
66 2.47793 1828847 3599741 58
67 2.16727 1430455 2876346 50
68 2.19167 1398857 2787694 50
69 2.10011 1373939 2713488 57
07 261.999 73083875 143317341 60
70 2.1106 1263033 2534049 50
71 2.04956 1267588 2467593 56
72 1.99069 1118025 2235214 50
73 1.869 909219 1860754 43
74 1.90996 969356 1936584 53
75 1.84982 909442 1756205 53
76 1.82944 820923 1608738 51
77 1.76778 744209 1453173 54
78 1.82747 827864 1595630 54
79 1.7807 831333 1666813 47
08 168.711 25792756 49521886 63
80 1.76862 751475 1492139 51
81 1.64823 619299 1208714 54
82 1.62197 506538 1011520 52
83 1.65342 557862 1124037 45
84 1.64812 508957 1027251 46
85 1.59869 484048 957304 51
86 1.61565 438960 885798 47
87 1.47966 313211 637037 47
88 1.4557 215990 429408 48
89 1.49334 276325 548410 54
09 169.025 49797791 98986745 58
90 1.43737 191601 386136 45
91 1.40815 188717 378039 50
92 1.42826 158355 320956 45
93 1.45234 195222 395134 46
94 1.46993 192534 374607 51
95 1.38669 154092 310571 47
96 1.4224 152123 307268 42
97 1.36306 119535 240272 50
98 1.37399 68633 139914 43
99 1.33022 48447 96070 43
