01 
10 2069 786 1.84759 2264406 5468404 51
100 2297 774 2.72418 3617826 8830802 55
11 1470 13 0.736058 296795 627806 47
12 13 519 1398 2.04423 3395667 8112835 58
14 22 2 0.649618 36363 73393 46
15 127 9 1.03051 457694 880162 47
16 2514 1034 19.0007 23281762 57299127 60
17 1842 740 17.2321 24539512 48569310 63
18 1534 119 1.52539 1255249 4470813 43
19 2625 640 55.1985 64676141 131140822 67
02 
20 1122 12 1.07724 1521651 3140736 56
21 698 4 0.644743 116405 215915 47
22 
23 3763 72 3.73177 4263616 10388957 55
24 2671 564 9.10969 8330373 28923063 60
25 1199 482 1.21995 978591 2027488 50
26 1394 25 3.51127 3039603 6461990 55
27 4287 499 4.45488 4559885 9240213 53
28 909 764 17.0337 20886880 43768765 59
29 3519 1235 8.93754 13345015 33920192 54
03 1353 438 7.48656 10298650 16688588 58
30 2523 24 0.993307 1152253 1489720 53
31 1386 676 2.61289 2796162 6980287 55
32 556 17 0.690983 269549 434325 48
33 334 8 0.703157 206363 506052 51
34 2665 946 13.4694 13444763 40015662 60
35 5278 524 15.443 16983871 49350347 61
36 2281 11 1.60547 1450304 2942168 53
37 253 228 2.85729 3208672 6736057 56
38 548 25 1.77827 1649662 3989115 53
39 2972 729 19.899 22559527 46647671 59
04 1389 1025 2.18146 2387257 4663570 56
40 720 10 1.07336 491379 1372389 54
41 1199 325 1.38804 1296855 2670427 50
42 3276 1627 4.32827 6376974 12834571 55
43 4984 22 3.95958 3956053 9757299 55
44 27 5 0.669754 63031 132486 43
45 1653 22 4.93403 4258724 11243499 65
46 1560 10 2.0171 1459677 4902204 51
47 1796 1024 0.818888 594284 1225882 52
48 1428 104 1.55338 1427475 2946620 50
49 2837 33 0.757134 177144 493348 48
05 3510 878 30.2194 26775547 54911696 60
50 1905 11 0.587764 137927 354192 50
51 7144 1272 70.7621 55662914 168820259 60
52 
53 1505 16 2.09477 2123928 6523628 57
54 3966 828 8.75204 14899083 29681038 57
55 3459 787 27.0615 25875532 51815598 65
56 3320 59 5.73584 8564948 18404990 57
57 128 5 0.555049 71824 217902 42
58 2695 890 42.629 34364395 91126479 56
59 1537 18 0.886888 496003 973900 51
06 2470 345 4.15032 4895072 12495711 57
60 58 12 0.762388 481494 981981 52
61 3697 390 75.4912 23698212 76042802 58
62 
63 783 14 0.782386 395655 1018013 46
64 199 9 1.56587 2103962 4244965 58
65 3029 414 17.0434 19767109 43239955 57
66 2058 726 4.15557 5955987 12174633 52
67 4430 31 0.907867 695435 1701765 48
68 
69 1044 1151 5.91672 8250753 20660740 51
07 
70 71 642 26 2.84879 4600047 9662127 54
72 1671 40 8.07824 7100224 14478157 53
73 766 17 0.946437 438228 978220 45
74 4115 810 26.7477 29018458 61444802 57
75 2452 7 0.656653 155810 338768 50
76 
77 1038 15 2.5657 3381085 8333407 49
78 2575 524 5.03336 3750444 10715696 58
79 776 45 1.64827 1375372 3520242 55
08 82 10 1.07252 611601 1284364 53
80 375 748 0.995401 501461 1097414 54
81 1031 33 0.545129 74222 240717 43
82 1320 18 2.2271 1803439 3761847 58
83 1045 579 0.965806 567171 1217023 54
84 4715 462 1.58856 1537136 3120263 50
85 1618 874 6.59476 7841796 17703232 56
86 15 7 0.711356 123388 264887 45
87 29 21 0.631608 268317 570555 46
88 966 13 3.23396 3992156 9163567 53
89 3209 356 2.33706 2864751 7328207 55
09 3821 38 4.13503 5218610 12982518 53
90 1562 12 0.993329 765951 2068371 51
91 4491 1129 11.5748 14193602 28418779 58
92 4807 879 40.831 35220973 87472549 58
93 882 10 0.652456 222191 588464 47
94 25 6 0.618348 253833 566128 54
95 79 1198 0.998384 828385 1949796 51
96 1947 44 1.18457 1291744 2620228 50
97 402 8 0.598732 124039 275063 45
98 1529 21 8.08287 11393394 28248695 55
99 2512 405 3.55026 3219493 6158961 58
