46798812 46798812 52151699 61571763 73975782
30003145 30003145 32214342 40024377 42718263
45112197 45112197 53591651 57093130 74041382
26088053 26088053 29110575 31774538 47320880
34437004 34437004 38833488 46257585 67010320
17025056 17025056 19508292 20222223 22726031
20161235 20161235 22577038 25570734 36689129
21862510 21862510 24708960 27259317 39592684
14028344 14028344 16618204 17643765 20808572
17805045 17805045 19719957 22262192 32675184
20889986 20889986 24545822 26421955 37061080
18535767 18535767 20601326 22567482 26392958
18150875 18150875 19818178 24738794 30599606
11641228 11641228 12731607 15029320 18215487
4399444 4399444 5934041 5947098 7242583
13338796 13338796 14346042 15522596 22047412
9499694 9499694 11813782 12853409 16955212
11278428 11278428 13878487 15611107 19424868
10972804 10972804 12732861 13450340 17582448
71601915 71601915 82564945 93200093 115308277
3525006 3525006 4160664 4656845 6806099
8179227 8179227 9933775 11306737 13441893
2618503 2618503 3096517 3246396 3279491
7221615 7221615 7920157 8796009 12069409
7170013 7170013 7685855 8817250 13697945
7332466 7332466 7721393 8719391 11903076
5668025 5668025 6364040 7443655 8869691
6227205 6227205 7206952 8355986 11359191
6540243 6540243 7324752 7997116 12123848
5342754 5342754 5895256 6206889 8661739
5727374 5727374 6269192 7047410 8921586
5471060 5471060 6636888 7355416 10875975
4484857 4484857 4822027 5072963 6341914
5622335 5622335 6476757 7712858 11037447
4691710 4691710 5367653 5613422 7606622
89166546 89166546 111598319 100181044 134011970
4626661 4626661 5214279 5711254 8608813
4415279 4415279 4558957 3779670 4819631
3559259 3559259 4018446 4346140 6361153
3951356 3951356 4871924 5910614 6652304
3440513 3440513 3957121 4808830 6321225
3031922 3031922 3411944 3987583 5699132
2731989 2731989 3018818 3480723 4211602
920623 920623 978341 1273657 1897338
2063117 2063117 2271775 2405292 3184851
2309697 2309697 2722013 3085287 4340795
539196 539196 582213 618028 889401
179689 179689 197897 241824 357127
2184110 2184110 2487750 2896130 3555128
2021382 2021382 2111467 2401549 3848581
1995813 1995813 2150792 2248742 2967174
1900358 1900358 2095564 2565652 3301294
1828847 1828847 2050606 2342101 2472602
1430455 1430455 1604282 1694999 2131561
1398857 1398857 1495764 1767626 2419742
1373939 1373939 1614281 1700094 1937812
73083875 73083875 88347385 112217265 111366345
1263033 1263033 1484879 1575109 2013285
1267588 1267588 1341516 1442989 1994302
1118025 1118025 1214451 1360192 1884000
909219 909219 910214 934467 1510173
969356 969356 1120600 1231098 1534849
909442 909442 970665 1192685 1618680
820923 820923 910475 1022314 1433319
744209 744209 814531 989069 1550111
827864 827864 917274 1065641 1404318
831333 831333 985030 992094 1623691
25792756 25792756 28443018 30605052 34615856
751475 751475 755866 921589 1353780
619299 619299 696233 855291 1083630
506538 506538 576443 701220 1155660
557862 557862 635456 741979 1192110
508957 508957 551730 564704 766040
484048 484048 573363 682217 944656
438960 438960 456514 576594 598981
215990 215990 228391 274669 400421
276325 276325 310394 321475 427657
49797791 49797791 57862501 68650046 83561359
191601 191601 214881 224165 355659
188717 188717 197829 234004 244784
158355 158355 156801 179137 275912
195222 195222 204351 232844 274828
192534 192534 223712 250438 307595
152123 152123 169948 201491 252303
119535 119535 129797 159423 237668
68633 68633 83202 85005 111474
