01 
10 1211 34 2.87168 3682371 7651883 51
100 368 18 3.70732 3813680 10149297 55
11 726 10 0.806064 197826 611996 47
12 1498 35 16.0954 10956075 33293701 60
13 834 35 3.66359 3961701 7782049 58
14 21 5 0.565269 26903 54785 46
15 124 26 1.40103 647956 1401005 47
16 
17 1633 36 24.2457 23657165 47138348 63
18 216 9 1.4401 1065352 2158409 43
19 3384 29 134.237 48218838 93869951 67
02 
20 
21 49 12 0.633583 100916 209411 47
22 631 10 2.27223 2041591 4200694 53
23 656 29 6.42395 4525206 13241020 55
24 959 30 11.7493 12915286 26941173 60
25 626 59 1.78516 1494558 4137029 50
26 549 32 5.23897 5620512 11495764 55
27 532 11 5.46541 7866382 15981550 53
28 2289 31 26.0084 30118320 60624637 59
29 1214 69 12.1922 13306376 28393856 54
03 1455 33 17.7553 15882059 31731711 58
30 129 14 1.31595 1185044 2354292 53
31 339 11 3.73321 2660944 8101508 55
32 2852 16 0.752444 137589 279080 48
33 39 17 0.834775 196416 398983 51
34 898 24 20.5075 16165510 32394331 60
35 1226 11 15.3382 10994037 22066496 61
36 139 7 2.186 1909980 3840072 53
37 738 18 4.00593 4363207 8847860 56
38 298 8 2.42644 1503942 3142223 53
39 1679 25 17.9687 12467676 25035074 59
04 893 28 3.47376 4814544 9732099 56
40 386 10 1.10359 807988 1553751 54
41 91 6 1.51642 782949 1592554 50
42 603 34 5.458 6132814 12290660 55
43 659 17 5.16776 5461305 11052572 55
44 35 7 0.679047 50989 104755 43
45 476 23 5.71215 6325831 12533383 65
46 649 18 2.80466 3765210 7656906 51
47 367 7 0.956263 316726 1004157 52
48 185 13 1.95641 1117025 2296056 50
49 103 8 0.802259 229350 638281 48
05 2581 28 35.6686 26429336 52180297 60
50 499 9 0.775709 120608 250309 50
51 4055 28 94.0619 93772360 188299579 60
52 387 12 3.584 3725008 7601948 54
53 407 25 3.17446 3180864 6394336 57
54 686 18 11.6117 12126549 24724224 57
55 3641 38 39.67 24962975 72317285 65
56 3727 208 6.70885 9735000 19753904 57
57 32 8 0.813816 162271 330294 42
58 3102 28 62.8564 45769808 93743416 56
59 123 29 0.967481 774491 1582033 51
06 378 11 5.08437 3716755 7568883 57
60 58 14 4.74239 568687 1128417 52
61 2057 23 96.1311 54549776 149724673 58
62 
63 65 6 0.987212 463946 958644 46
64 352 32 2.36559 1500799 4521214 58
65 2431 28 21.9662 14688844 45995091 57
66 844 23 5.52665 6105282 12767186 52
67 84 29 1.48295 662969 1361332 48
68 4202 271 100.399 91842986 183033878 62
69 1779 38 8.43313 9238509 18845276 51
07 
70 1968 23 5.33719 3982259 12333438 52
71 544 11 4.54682 3201652 9600165 54
72 862 33 8.33402 8650171 18104764 53
73 3887 43 1.03477 482116 993389 45
74 4266 39 37.5516 47948386 98458268 57
75 376 4 0.751487 154263 308674 50
76 107 7 1.55768 1348182 2699799 57
77 494 15 3.43806 3466941 9697364 49
78 956 21 6.92449 7563599 15157422 58
79 08 130 8 1.38832 916005 1814648 53
80 91 15 1.22704 699472 1402635 54
81 584 7 0.739151 91883 189227 43
82 471 11 4.02535 2849157 8603829 58
83 82 23 1.22741 519201 1053345 54
84 274 21 2.1452 1326571 2641222 50
85 2685 23 9.74806 7215623 21534814 56
86 270 8 0.803629 151515 301402 45
87 24 7 0.798788 144811 296216 46
88 694 29 4.59781 4579597 9508011 53
89 475 18 3.48163 3390694 9324557 55
09 1029 34 7.80397 10974697 22677487 53
90 136 27 1.1728 546370 1609626 51
91 3508 66 18.052 26626669 54065778 58
92 4069 30 49.6205 58610195 119037567 58
93 
94 145 8 0.857136 227267 452465 54
95 664 15 1.14173 693182 1381044 51
96 81 22 1.42164 1204071 2472233 50
97 32 4 0.765133 172025 347066 45
98 1200 27 8.73955 5944102 18692546 55
99 355 25 5.02992 5458595 11035878 58
